file,label,F1_fft_max_mag,F1_dwt_energy,F2_fft_max_mag,F2_dwt_energy,F3_fft_max_mag,F3_dwt_energy,F4_fft_max_mag,F4_dwt_energy,F5_fft_max_mag,F5_dwt_energy,F6_fft_max_mag,F6_dwt_energy,F7_fft_max_mag,F7_dwt_energy,F8_fft_max_mag,F8_dwt_energy,F9_fft_max_mag,F9_dwt_energy,F10_fft_max_mag,F10_dwt_energy
B_22_1030crop.csv,B,216115.125,1.0374075411833776,28185.75,0.3140268327422994,478.75,0.21685482586341145,293918.75,3.1580143729382577,183170.25,4.7178014566958915,117535.25,1.5545357513121005,4002.25,0.7586848436915237,431741.25,3.488777379621869,298982.5,1.434047406191387,398090.25,4.443934335226592
B_23_1030crop.csv,B,168667.25,0.5523842810309043,15289.875,0.2753852010571609,194.56163256162725,0.1450442452041604,258351.375,2.0598934702594267,122992.875,2.3040869321943402,80933.5,0.9698701090282912,2629.75,1.0001804857956555,403328.625,1.8441112326741496,256298.625,0.9023499233253275,366238.25,2.857462735928346
B_24_1030crop.csv,B,180946.5,0.7921188345764523,18035.75,0.2752384077089632,469.5,0.20711535309382706,262210.875,2.1036059955667534,141512.375,3.4509862918105085,88297.0,0.7171231290055022,2012.0,1.3629431589315582,406121.125,1.8311631377291626,270434.875,0.7878330208115727,379819.875,3.3280161531697496
B_25_1030crop.csv,B,208008.75,0.6693706022358912,26157.375,0.34757635723896657,721.125,0.14383712450019648,289862.125,1.9304231026497167,173354.0,3.707981856170846,107316.875,1.1176143835129124,2046.5,1.0559275054667214,429028.25,2.3675477145466175,296959.25,1.1744198732318085,402195.5,6.139689815244462
B_26_1030crop.csv,B,200292.75,0.6906859718149119,24484.625,0.3506398452832513,558.375,0.1557601726726372,270469.875,1.8675294457200464,166133.625,4.09966201800601,105534.0,1.5773736391118476,2464.25,0.8202442866453442,410232.125,2.162767125027706,278533.75,1.177209961418026,384832.0,5.287483254060559
B_27_1030crop.csv,B,207781.75,0.5645967440250816,27037.875,0.4281538974104241,624.625,0.20232586008021175,289539.25,1.8629495150121977,181093.875,3.107261366151245,115853.875,1.1355088507342603,4335.75,0.9537797136207713,422820.25,2.2674836167525205,289885.0,1.5790737145002198,400584.375,3.985311357952316
B_28_1030crop.csv,B,197970.375,0.70139308341689,22594.0,0.3179506545929084,665.125,0.1619413009963766,279949.0,1.879574249123133,162027.625,3.213942245478864,100880.25,1.026744082170038,1650.25,1.1667823278731602,421901.625,1.9611861356455575,282825.5,0.974228893676206,392545.375,2.4004712075009595
B_29_1030crop.csv,B,162197.25,0.6370129410566105,14120.5,0.22274273062804978,289.625,0.19500743328084158,252507.25,2.561546166501343,125117.0,3.0019975268521524,82143.375,1.0615022112786636,2411.375,0.47724642175510884,399834.5,2.3709589865000114,257026.25,1.1454342158012047,357166.75,3.8282668939085145
B_30_1030crop.csv,B,159905.125,0.4516068865954744,13834.375,0.2780545895392237,185.375,0.1802392603781183,252062.75,2.936019228663496,119969.75,3.0064598034243533,79313.5,1.0958127983356116,2291.0,0.6008054729900755,398204.125,2.436376643346488,258758.25,1.1008829955272086,358441.0,3.2869876664293542
B_31_1030crop.csv,B,225498.75,0.6197147921812783,34771.75,0.7525082301823043,1111.125,0.2051905754351269,298117.625,1.3206457787977535,216075.375,3.5806024822541547,136444.0,1.444140104601112,5265.0,0.681300864685539,438405.75,2.3781033334881263,295711.25,1.0262285123768908,408992.5,2.10839138490954
B_32_1030crop.csv,B,188275.25,0.569905228398519,19745.5,0.38020138071087684,514.125,0.17764763432805566,273432.125,1.809761594503664,160361.375,2.959962704658373,101572.875,1.026306022788087,3292.75,0.5599090055300836,419394.75,1.947452909905709,274597.0,0.9244493373034155,378661.875,2.593653401194825
B_33_1030crop.csv,B,163618.75,0.3607621759768328,14868.75,0.3499912775797569,649.75,0.21816329390839578,253833.0,1.2371458022635016,141728.25,2.436090750689118,89432.875,0.9514655463826437,2849.25,0.6830711566906963,408175.75,1.5255798322172922,260346.75,0.9428519348665346,367604.75,3.3237386054220885
B_34_1030crop.csv,B,169706.0,0.5341494347187826,16351.5,0.2896908213619829,627.5,0.2397152710035904,266205.75,2.265437796357796,136767.625,3.265059916547571,88843.625,0.9403706025695754,2738.75,0.573391658610223,412816.5,2.274815734100698,272330.75,1.0655465206708497,375227.25,3.261383365042139
B_35_1030crop.csv,B,176668.125,0.6100970673385777,18483.25,0.38748440851479776,452.25,0.21109790307772122,261548.625,2.5081395013878107,146356.0,3.576613313655084,93235.125,1.2450126330224287,2979.875,0.7283221519420362,404583.5,1.8049799208951027,271888.625,0.8826756110898504,368080.25,2.709731807086536
